run,minR,repetition,Module,Packets Sent,SF,TotalEnergyConsumed,TP,X,Y
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4157],1416,8,0.023924736,4,-377.9413803,-1269.035163
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4158],1297,11,0.127500288,3,2940.536335,-1012.730341
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4159],1104,12,0.198967296,6,-3876.522824,399.4434861
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4160],1364,10,0.073747661,3,-1541.636114,1254.556561
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4161],1094,12,0.197165056,7,-818.0839848,3271.970279
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4162],1085,12,0.19554304,7,3220.383053,-378.66084
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4163],1151,12,0.207437824,12,-2647.28918,-2862.575491
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4164],1155,12,0.20815872,2,2991.332669,-1446.997601
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4165],1122,12,0.202211328,5,1896.695805,3573.569789
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4166],1148,12,0.206897152,5,273.6351436,-4197.037492
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4167],1133,12,0.204193792,10,3385.02823,-2300.766046
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4168],1427,10,0.077153894,9,1746.649607,-1258.780521
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4169],1073,12,0.193380352,14,-3664.812178,2050.294256
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4170],1123,12,0.202391552,2,-3137.727386,-1459.002278
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4171],1427,7,0.013777481,11,470.8299043,-887.9136952
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4172],1362,9,0.040910848,9,-1699.068866,-568.1841877
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4173],1330,9,0.039949653,3,634.049957,-1227.914137
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4174],1090,12,0.19644416,12,435.7346572,3686.500199
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4175],1296,10,0.070071091,13,2226.410873,77.7679347
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4176],1230,11,0.12091392,13,488.8387013,2997.495712
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4177],1280,11,0.12582912,3,-2936.744892,-725.5105867
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4178],1318,11,0.129564672,7,2099.361201,2041.30998
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4179],1211,11,0.119046144,4,2206.369605,1673.711129
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4180],1119,12,0.201670656,6,-82.32720424,-3503.788471
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4181],1258,10,0.068016538,3,-130.6947042,-1878.76193
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4182],1136,12,0.204734464,5,3163.462857,-2138.179596
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4183],1069,12,0.192659456,12,2690.37733,2243.909745
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4184],1082,12,0.195002368,5,3247.534584,2297.083395
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4185],1109,12,0.199868416,2,-3450.106985,-960.5268578
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4186],1227,11,0.120619008,5,2438.958121,455.8920196
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4187],1091,12,0.196624384,6,-3234.955731,-1502.272009
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4188],1308,10,0.070719898,13,-2311.556544,-195.0410141
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4189],1098,12,0.197885952,10,3360.076105,384.4274995
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4190],1156,12,0.208338944,8,3909.923345,1497.734757
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4191],1314,10,0.071044301,2,459.5261734,2276.234178
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4192],1140,12,0.20545536,4,2216.821683,2580.157482
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4193],1188,11,0.116785152,6,943.3065646,2378.348772
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4194],1230,11,0.12091392,3,-2539.544635,-806.0541537
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4195],1120,12,0.20185088,3,-3156.533607,-1761.136051
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4196],1246,11,0.122486784,7,225.9041694,-2626.80254
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4197],1318,10,0.07126057,8,937.0677605,-1733.558253
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4198],1191,12,0.214646784,8,994.4551066,3745.989477
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4199],1101,12,0.198426624,4,-3029.65263,2504.946167
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4200],1134,12,0.204374016,5,-4045.222116,-899.2659865
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4201],1241,11,0.121995264,4,1920.171152,2499.185612
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4202],1341,10,0.072504115,7,-1571.191291,-1588.018027
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4203],1111,12,0.200228864,11,3244.200769,2367.139929
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4204],1371,9,0.041181184,2,-445.4385555,-1414.576843
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4205],1211,11,0.119046144,11,-253.2268963,2622.819793
