,run,minR,repetition,Module,Packets Sent,SF,TotalEnergyConsumed,TP,X,Y,Clustering_6
21,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[21],1070,12,0.19283968,3,3376.5550548174,-1123.2402710358,1
22,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[22],1226,11,0.120520704,3,-2465.6014589122,543.2314991224599,4
23,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[23],1153,12,0.207798272,13,2317.0626120889,2403.5043676601,5
24,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[24],1399,9,0.042022229333333,12,425.20554070457,1472.7642615719,3
25,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[25],1103,12,0.19878707199999998,11,-2109.1645597747,3074.3029795752,1
26,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[26],1107,12,0.199507968,9,-800.19705759524,-3562.6947634443,1
27,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[27],1143,12,0.205996032,4,-3544.5624149356,-826.67812166582,5
28,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[28],1136,12,0.20473446399999998,5,3485.3115720664,-1257.6941503652001,5
29,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[29],1106,12,0.19932774399999997,6,-2221.1689830691002,-3623.6892140956,1
30,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[30],1143,12,0.205996032,2,3137.8165173251,-1931.2112713485,5
31,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[31],1111,12,0.20022886399999998,8,-3780.3467436715005,606.79177972482,1
32,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[32],1184,12,0.21338521600000002,4,3657.8318192917,-1807.4771598370999,5
33,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[33],1397,8,0.023603712000000002,8,-428.72735633826005,1154.0933950943,3
34,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[34],1104,12,0.19896729600000002,6,3597.7407105592997,-2002.3529664787,1
35,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[35],1153,12,0.207798272,8,100.38521893951,-3709.5857411795,5
36,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[36],1263,10,0.0682868736,14,486.57888501159005,1761.7602278605,4
37,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[37],1105,12,0.19914752,14,-282.32896677703997,-3455.5607817502,1
38,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[38],1095,12,0.19734528,12,-2205.1289690146,-2517.0998439970003,1
39,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[39],1078,12,0.19428147199999998,4,233.73868261747,3415.7236496957003,1
40,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[40],1292,10,0.0698548224,12,1170.0743784739,1889.7164679979999,0
41,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[41],1262,11,0.12405964800000001,13,-2406.9237992154,2046.3341770648,4
42,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[42],1113,12,0.200589312,13,-3215.5868258347996,-153.25409465337,1
43,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[43],1324,10,0.07158497280000001,10,-2154.8825167322,957.2712274655099,2
44,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[44],1321,9,0.039679317333333,4,-1629.9005628701002,697.2096643668599,0
45,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[45],1374,10,0.07428833280000001,3,-1221.2070853507,1517.1444227663,2
46,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[46],1250,11,0.12287999999999999,13,-671.38974073763,2787.0437927382,4
47,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[47],1243,11,0.12219187199999999,4,2696.1446152773,-1654.8785769458,4
48,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[48],1083,12,0.195182592,14,-2292.4248591085,3421.4309667494,1
49,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[49],1114,12,0.20076953600000003,10,-1503.4478540037,-2955.9104800521004,1
50,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[50],1119,12,0.201670656,12,3012.3930159993,-1692.7997712547,1
51,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[51],1226,11,0.120520704,3,1873.9998121961999,-2187.2358887638,4
52,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[52],1311,9,0.039378944,11,-594.03464003137,-1387.4962585720002,0
53,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[53],1301,11,0.127893504,11,1825.5988743582998,-2540.7926477982996,0
54,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[54],1266,11,0.12445286400000001,11,-2411.3799042763,-51.284195749399004,0
55,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[55],1421,8,0.024009216,7,-501.3006970686,1030.9189264119,3
56,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[56],1336,10,0.0722337792,12,-1841.173869956,-703.8651311193499,2
57,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[57],1106,12,0.19932774399999997,12,851.31797458468,-3829.8480463884002,1
58,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[58],1347,8,0.022758912000000003,11,-825.33605470431,-757.4849509422501,2
59,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[59],1080,12,0.19464192,4,-3981.3972009088,-86.71580159519002,1
60,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[60],1103,12,0.19878707199999998,6,1101.1423570150998,3469.7845604769,1
61,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[61],1378,7,0.013304393142857,3,682.78897406802,-512.20509066985,2
62,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[62],1294,11,0.127205376,2,647.88873578117,-2573.9008401213,0
63,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[63],1344,9,0.040370176,5,-1381.7627129246,1055.0065129808,2
64,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[64],1106,12,0.19932774399999997,10,1174.2004616989,-3784.1303495253005,1
65,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[65],1359,10,0.07347732480000001,8,2374.6064968656,271.85541888088,2
66,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[66],1283,10,0.0693682176,2,-1974.2160294285998,1276.4729501323,0
67,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[67],1261,11,0.123961344,5,-2296.6578849963003,1004.981674145,4
68,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[68],1314,10,0.0710443008,9,1583.5824808154,973.4382223933301,0
69,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[69],1472,7,0.014211949714286002,10,81.949138516036,-211.03941395145,3
70,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[70],1363,9,0.040940885333333,4,-124.78546439068,-1599.5463982555,2
71,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[71],1131,12,0.20383334399999997,12,-3099.0990294978997,-2860.5085700047,5
72,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[72],1095,12,0.19734528,9,1169.4784520903,-3413.2275304254,1
73,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[73],1308,10,0.0707198976,6,-2127.5540188759,324.29820712988,0
74,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[74],1454,7,0.014038162285713997,13,-161.75681675174,-288.15003966021,3
75,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[75],1136,12,0.20473446399999998,13,-785.2471230403399,-3641.3023824982,5
76,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[76],1398,8,0.023620607999999998,6,-597.71443080685,-861.1880301812599,3
77,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[77],1138,12,0.205094912,14,1604.5596299039003,3747.7211296747996,5
78,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[78],1236,11,0.121503744,8,607.9912665457,-2847.3406590619,4
79,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[79],1090,12,0.19644416,6,-803.2034175157598,-3473.9696971621,1
80,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[80],1252,11,0.123076608,11,-404.53681746033,2783.8978386174,4
81,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[81],1148,12,0.206897152,6,2285.3355323469,-2421.7468718432,5
82,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[82],1048,12,0.18887475199999998,13,1681.1305455417,-3433.7535290639003,1
83,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[83],1435,7,0.01385472,13,336.24717182641,153.2436784857,3
84,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[84],1102,12,0.198606848,13,-3536.4417450809,-1396.6582989014003,1
85,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[85],1437,7,0.013874029714286001,4,-229.88807871586002,775.94631412927,3
86,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[86],1346,7,0.012995437714286002,13,265.64774038876,368.58726893949995,2
87,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[87],1369,9,0.041121109333333,3,-755.74161073985,1502.0434339151002,2
88,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[88],1087,12,0.19590348800000001,8,4022.0367206398,-1174.1050420196,1
89,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[89],1137,12,0.204914688,11,-2814.5748132643,2805.6657848994,5
90,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[90],1130,12,0.20365312,9,2668.7678856114003,-2398.0040466494,5
91,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[91],1326,10,0.0716931072,5,1974.1358805326001,-1194.9641636323,2
92,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[92],1363,10,0.07369359360000001,4,1279.9432339435,1823.3660991955999,2
93,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[93],1225,11,0.1204224,7,-811.5071758089999,-2277.5364629056,4
94,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[94],1221,11,0.120029184,2,-2959.7942172866997,365.50857179089996,4
95,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[95],1080,12,0.19464192,13,-2667.3023705076002,-2578.2238759261,1
96,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[96],1428,8,0.024127488,5,-500.08257079962004,-1128.7269092010001,3
97,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[97],1289,10,0.06969262080000001,4,-333.60554377101,1966.8867064213,0
98,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[98],1126,12,0.202932224,13,-3779.0847610132,183.60025703226,5
99,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[99],1383,9,0.041541632,2,-1724.8064572860999,508.98937520887,2
100,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[100],1217,11,0.11963596800000001,10,-1845.9726327967,-2565.7029560656,4
101,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[101],1242,11,0.12209356800000001,7,2251.4443097293,1961.1808676360001,4
102,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[102],1319,9,0.039619242666667,5,-989.41315532336,1359.2608675553,0
103,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[103],1123,12,0.202391552,6,2946.3613711513,-1433.0260063920998,5
104,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[104],1063,12,0.191578112,3,3655.3388450055,-1106.7368342864,1
105,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[105],1142,12,0.20581580800000002,6,2168.938821878,3328.24142982,5
106,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[106],1302,9,0.039108607999999996,5,-1438.293004984,-233.92885685072002,0
107,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[107],1351,9,0.040580437333333,6,173.79076264353,-1761.4598130431,2
108,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[108],1136,12,0.20473446399999998,3,-3647.1788928603996,-1677.3585652806,5
109,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[109],1078,12,0.19428147199999998,7,-58.447449024642,4066.6435395329,1
110,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[110],1158,12,0.20869939199999998,7,-1611.3151770445002,-3388.294945647,5
111,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[111],1163,12,0.209600512,5,3483.2135864756,-230.3764819864,5
112,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[112],1314,11,0.129171456,11,1243.4568824837,2182.6698235193,0
113,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[113],1346,9,0.040430250666667,13,1495.5773896781,258.53520384531004,2
114,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[114],1101,12,0.198426624,8,-3212.6754683524,1357.4954606754,1
115,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[115],1248,11,0.12268339199999999,8,-2135.9578386303,-1530.8481495428,4
116,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[116],1127,12,0.203112448,7,-3419.8368632115003,134.99958835099,5
117,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[117],1233,11,0.12120883199999999,9,1085.4976969827,-2446.3722786231,4
118,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[118],1133,12,0.20419379199999999,6,475.68238783807,3939.7187222451003,5
119,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[119],1346,9,0.040430250666667,14,-1155.6007469587,-1147.3769239023,2
120,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[120],1262,11,0.12405964800000001,10,-2694.8214652774,330.12435841742996,4
121,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[121],1226,11,0.120520704,13,2798.0456934961,-1152.6314736372,4
122,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[122],1162,12,0.209420288,7,3188.5773915225,2513.277790561,5
123,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[123],1262,11,0.12405964800000001,2,-1144.256810801,-2754.0050340020002,4
124,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[124],1242,11,0.12209356800000001,11,-2528.9745255727,-1195.594154849,4
125,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[125],1228,11,0.120717312,8,-748.53419350669,2783.0931933337,4
126,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[126],1159,12,0.20887961600000002,11,3549.9824456833003,1617.7971734257,5
127,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[127],1320,11,0.12976128,6,-3051.0779649151,86.30589076738,0
128,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[128],1409,8,0.023806464,8,-676.83578856263,-829.44698247946,3
129,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[129],1281,11,0.125927424,9,-3008.4413326086,289.30124897946,0
130,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[130],1081,12,0.19482214399999997,11,3529.831676413,821.7957409081,1
131,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[131],1433,9,0.043043498666667,9,-1650.3015530861999,-458.54648108305,3
132,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[132],1396,8,0.023586816,10,-566.10106377406,939.6657158077401,3
133,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[133],1094,12,0.197165056,2,2901.280834503,-2039.3530246579999,1
134,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[134],1110,12,0.20004864,5,1257.2912288005,3234.6564106328997,1
135,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[135],1323,10,0.0715309056,7,497.43258183894005,2168.5970629022,2
136,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[136],1369,7,0.013217499428571002,4,232.11896829652,-860.9897330850099,2
137,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[137],1136,12,0.20473446399999998,5,412.69253414832,3238.8176084740003,5
138,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[138],1088,12,0.196083712,9,-2474.8454170029,2841.2773418572997,1
139,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[139],1140,12,0.20545536,11,-1049.6207073173,-3529.2971345895003,5
140,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[140],1127,12,0.203112448,11,1972.9477522601,3244.5745922538,5
141,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[141],1456,7,0.014057472,8,551.2234118909099,-608.49066100548,3
142,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[142],1352,10,0.07309885440000001,4,1022.7697684152,-2021.5694169647,2
143,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[143],1131,12,0.20383334399999997,14,-2429.0408864457,2087.2991441479003,5
144,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[144],1113,12,0.200589312,5,3565.6202191131,2215.8816106385,1
145,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[145],1247,11,0.12258508800000001,4,-1048.1099881684,2200.611631315,4
146,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[146],1425,9,0.0428032,13,-855.19131421668,-1080.3400250827,3
147,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[147],1278,11,0.125632512,13,-1289.2184543005,-2485.1766866533,0
148,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[148],1091,12,0.19662438399999999,13,-2735.0115550124,1934.5220981620998,1
149,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[149],1278,11,0.125632512,7,494.45342092681,3110.5611789325,0
150,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[150],1410,7,0.013613348571428999,9,122.03435890181002,-980.6667039434699,3
151,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[151],1242,11,0.12209356800000001,8,-1669.4593847392998,2320.9434919548003,4
152,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[152],1281,11,0.125927424,5,-772.8996969817401,-2648.5165409339,0
153,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[153],1329,11,0.130646016,10,-1715.0300415487,-1756.9093308194,2
154,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[154],1135,12,0.20455424,7,3519.5392414691996,-2329.0182641068,5
155,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[155],1364,9,0.040970922666667,6,-1239.4578692699001,-1140.7090044044,2
156,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[156],1130,12,0.20365312,13,3242.7305033421003,289.12067227742,5
157,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[157],1102,12,0.198606848,4,-4160.346109515201,556.8368015897,1
158,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[158],1331,10,0.0719634432,4,503.68689489745003,-1890.6082590192002,2
159,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[159],1114,12,0.20076953600000003,3,-21.630147583362003,-3307.8488952085,1
160,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[160],1264,11,0.124256256,6,2857.8480718222,787.2339993298401,4
161,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[161],1230,11,0.12091392,3,-2010.5216111204002,-1949.4843497846,4
162,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[162],1107,12,0.199507968,2,-3136.4153280521,2320.3470055527,1
163,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[163],1459,7,0.014086436571428999,10,-671.07724336683,695.24920665056,3
164,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[164],1433,8,0.024211967999999997,11,-813.20855032065,-652.3457915342,3
165,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[165],1117,12,0.20131020800000002,10,-3539.5048989804,-1553.4203979467002,1
166,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[166],1266,11,0.12445286400000001,8,2785.7105856009002,436.41483994999,0
167,LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[167],1112,12,0.200409088,4,-3359.3058381896003,-116.98484278906,1
