run,minR,repetition,Module,Packets Sent,SF,TotalEnergyConsumed,TP,X,Y
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[0],582,12,0.104890368,8,-3217.5981958424,-1879.6223542272
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[1],679,10,0.0367116288,12,1654.4069468981,1633.471348295
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2],581,12,0.104710144,4,1787.1703823211,-3252.3694697568
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[3],589,12,0.106151936,2,358.73826777986,3841.7148889946
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4],679,9,0.020395349333333,2,1143.5411265012,1362.2050494171
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[5],547,12,0.098582528,12,2330.0272619996,3108.6458775618
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[6],628,11,0.061734912,3,887.55074389109,2622.9241258918
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[7],556,12,0.100204544,10,-2431.4638164498,-2092.8714875893
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[8],606,11,0.059572224,12,312.72467425623,2710.9023047721
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[9],558,12,0.100564992,7,757.17340856336,3837.6263061226
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[10],597,11,0.058687488,11,2932.3613587145,-800.99015173353
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[11],637,11,0.062619648,8,-397.57388002542,-2845.0333434026
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[12],574,12,0.103448576,9,3428.8605615038,1911.7999216357
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[13],671,9,0.020155050666667,8,-838.60632421352,-1154.2808300571
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[14],566,12,0.102006784,3,-3215.3176399773,2380.0028905606
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[15],615,11,0.06045696,7,-2.0152097536063,-2717.0955227873
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[16],702,7,0.0067777097142857,13,-30.714342407191,-890.08337640683
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[17],668,11,0.065667072,2,-1029.9204659512,2288.6007841348
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[18],719,7,0.0069418422857143,9,-219.16454659666,475.44021277876
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[19],700,8,0.0118272,11,-1044.8770458606,192.25977957792
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[20],645,11,0.06340608,13,1416.028343421,2504.5729863404
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[21],698,9,0.020966058666667,3,382.86938474586,-1342.6904855646
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[22],551,12,0.099303424,14,1423.5440842122,-3769.1621718411
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[23],665,11,0.06537216,9,1193.3699744296,-2415.9987692108
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[24],562,12,0.101285888,7,3243.4913252344,1424.4143260916
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[25],578,12,0.104169472,5,1560.8808056711,2808.2278375305
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[26],638,11,0.062717952,11,-617.41268329857,-2693.6268071345
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[27],563,12,0.101466112,3,-2255.9514510369,-3152.7238578731
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[28],565,12,0.10182656,14,-3098.5843066143,1444.6927454686
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[29],696,10,0.0376307712,2,2002.8636623195,857.52558904695
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[30],547,12,0.098582528,5,168.78224149175,-4247.0322031193
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[31],592,12,0.106692608,5,3743.758550287,-1420.4972643474
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[32],562,12,0.101285888,7,908.89499927891,-3324.9341571536
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[33],575,12,0.1036288,10,-2295.0182573685,-2362.1475483703
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[34],644,11,0.063307776,3,1506.7094848996,-2609.8174325239
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[35],571,12,0.102907904,5,-3141.062186082,-1155.049837495
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[36],556,12,0.100204544,2,4223.4328685922,-75.784370862562
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[37],614,11,0.060358656,5,2121.9238971602,-1975.2936240763
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[38],575,12,0.1036288,7,1697.6099811645,2919.353145262
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[39],637,11,0.062619648,6,2354.8625259733,-1754.1171143507
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[40],687,10,0.0371441664,10,386.42025202424,2191.9620386266
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[41],699,9,0.020996096,7,995.87006293548,1050.6805164834
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[42],594,12,0.107053056,8,2614.8453671456,2941.7886471073
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[43],626,10,0.0338460672,5,1500.1282152084,-1689.3459827225
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[44],562,12,0.101285888,10,-2160.47023949,2930.0820333443
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[45],586,12,0.105611264,11,-1078.8265860237,-3780.4695221601
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[46],564,12,0.101646336,8,2517.3406306373,2895.356344253
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[47],673,10,0.0363872256,2,1780.5074813018,574.80815384023
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[48],575,12,0.1036288,5,-3758.1802655442,-40.575205297747
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[49],686,7,0.006623232,14,492.08862754334,-131.09641690547
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[50],633,10,0.0342245376,8,477.14234109065,-2320.3968742171
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[51],568,12,0.102367232,14,-3805.7682462024,-773.03005355829
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[52],563,12,0.101466112,14,-1708.7462305628,3007.7517306958
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[53],649,11,0.063799296,14,2200.2606906563,1673.1721245435
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[54],535,12,0.09641984,10,1175.1307848851,3375.0266025943
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[55],579,12,0.104349696,2,-199.43352604591,3351.6482175525
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[56],556,12,0.100204544,5,-3478.749143645,-1722.0147122773
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[57],505,12,0.09101312,5,-3981.6377285203,1209.4997390271
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[58],580,12,0.10452992,12,2050.444382573,-3207.0874415861
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[59],633,11,0.062226432,12,-825.17500059554,-2403.0826039316
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[60],667,9,0.020034901333333,7,985.77487112747,1085.3643661061
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[61],617,11,0.060653568,9,2823.2197272695,34.294342039366
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[62],559,12,0.100745216,4,-705.25528524565,-3125.559136657
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[63],674,11,0.066256896,4,1035.8361750309,2720.2861556205
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[64],645,11,0.06340608,5,-1991.0734325554,1850.7994323692
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[65],751,8,0.012688896,13,-273.4430155146,1188.9015486458
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[66],660,11,0.06488064,14,3008.739835672,159.59629410558
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[67],650,11,0.0638976,13,-432.72209010543,2368.5534336512
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[68],571,12,0.102907904,4,-2886.4802641693,1531.6601693686
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[69],566,12,0.102006784,12,2758.0430925594,-1901.0216690414
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[70],693,9,0.020815872,9,-1151.4814789334,-1152.938819629
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[71],677,10,0.0366034944,7,1736.4764150177,677.58373539987
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[72],576,12,0.103809024,4,2410.9318417272,3131.1951158494
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[73],533,12,0.096059392,2,-92.177807997365,-3633.1406369326
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[74],566,12,0.102006784,5,-3682.4557740805,544.74359606992
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[75],572,12,0.103088128,3,-2569.633516108,2935.8806198791
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[76],729,7,0.0070383908571429,4,978.88072988009,258.09725558551
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[77],577,12,0.103989248,8,-3238.823184143,2346.9649602902
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[78],658,11,0.064684032,6,-1814.9995645862,1860.9158745607
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[79],670,11,0.06586368,10,1056.3137267586,2548.8315387045
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[80],612,12,0.110297088,8,3371.1694955732,376.92749914612
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[81],561,12,0.101105664,3,3483.2422090043,-1837.8141870672
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[82],594,12,0.107053056,9,-3789.0079231922,-482.23118728517
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[83],698,10,0.0377389056,9,17.85061226355,-1898.4397924698
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[84],649,10,0.0350896128,10,-273.99571992179,-2218.8221442981
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[85],553,12,0.099663872,9,-2811.3873374956,-2301.0110224532
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[86],554,12,0.099844096,6,-425.71956011749,-3398.9785867626
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[87],589,12,0.106151936,10,2439.8656014832,-3145.9565165917
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[88],651,11,0.063995904,7,944.53031500097,2980.071283845
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[89],775,7,0.0074825142857143,2,523.69023341166,863.19767017583
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[90],653,11,0.064192512,11,2366.7323283427,-649.27355646803
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[91],573,12,0.103268352,5,1503.2033390948,3827.4966805449
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[92],628,10,0.0339542016,5,978.44351803817,1877.0642606179
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[93],586,12,0.105611264,13,-593.58807528902,3249.1832478921
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[94],691,10,0.0373604352,12,1709.7622774817,1550.662187773
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[95],670,11,0.06586368,13,-174.51133551098,2685.5563973887
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[96],570,12,0.10272768,4,-3723.2791023082,-1783.7930687615
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[97],673,10,0.0363872256,2,2110.7045479274,-627.06584034811
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[98],538,12,0.096960512,3,-2705.4399474121,-3205.838324596
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[99],608,11,0.059768832,10,-2439.2343821638,-52.775462711011
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[100],651,11,0.063995904,4,1747.5687434157,2534.0486090022
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[101],626,11,0.061538304,2,-2871.462082251,1076.8930941969
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[102],726,9,0.021807104,2,-576.23761668082,1590.6348692489
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[103],728,9,0.021867178666667,9,1313.0150557921,1011.9833783355
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[104],678,10,0.0366575616,12,-1629.2844109314,-1339.0738087191
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[105],572,12,0.103088128,8,-427.78691936275,3605.0057535646
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[106],549,12,0.098942976,6,-3926.0251226055,-477.25147711224
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[107],565,12,0.10182656,3,2309.6713954699,-3409.8088333933
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[108],548,12,0.098762752,10,-3291.2344220336,2306.7137223943
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[109],739,8,0.012486144,6,1154.7267625399,-132.55086552402
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[110],723,9,0.021716992,3,1599.3116103077,73.383889050378
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[111],706,9,0.021206357333333,6,1186.1039416068,914.69801683171
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[112],574,12,0.103448576,10,-3059.1198122839,2469.1762916245
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[113],568,12,0.102367232,3,-3374.3456226267,-471.42185705529
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[114],612,11,0.060162048,6,-1722.218732575,2108.2230767479
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[115],660,11,0.06488064,3,-2209.21013146,2082.677502018
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[116],667,9,0.020034901333333,8,387.04623660728,1352.9363723592
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[117],650,10,0.03514368,4,2065.4376734275,815.00624045772
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[118],573,11,0.056328192,8,2446.0609034098,398.57143273062
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[119],575,12,0.1036288,10,1256.2943168827,-3697.7794171141
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[120],675,10,0.03649536,8,-1395.2614887818,-1696.4064163665
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[121],576,12,0.103809024,8,817.36056244068,-3669.7397745327
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[122],675,8,0.0114048,6,-119.12906583743,1143.8862519482
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[123],640,11,0.06291456,7,665.74561555634,-2476.6549184283
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[124],542,12,0.097681408,5,-1953.9505398617,-2542.5386054685
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[125],643,7,0.0062080731428571,10,-164.73456465797,107.57335715224
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[126],566,12,0.102006784,12,467.08530347569,-3561.1226710825
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[127],587,12,0.105791488,2,-43.535931754706,-3441.0433352779
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[128],665,9,0.019974826666667,3,-872.52004964366,-1398.7166989296
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[129],622,10,0.0336297984,13,1522.841648369,1273.6659158468
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[130],676,9,0.020305237333333,11,808.78822738229,-1247.064463168
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[131],649,9,0.019494229333333,3,-683.57321394135,1320.4842100447
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[132],608,11,0.059768832,5,-1985.9913658388,-2081.2028073809
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[133],685,10,0.037036032,2,1568.09886904,-1328.6081971143
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[134],698,10,0.0377389056,9,1302.4307078946,1427.2103128447
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[135],711,7,0.0068646034285714,2,210.41428227726,-215.32971015834
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[136],574,12,0.103448576,4,-1365.4512260758,3570.6515814786
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[137],609,11,0.059867136,6,-1580.7604884596,-2745.3814484659
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[138],639,11,0.062816256,4,-2236.7304057279,-1803.6263898852
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[139],653,8,0.011033088,10,723.08428505116,904.43032678953
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[140],664,11,0.065273856,3,1131.6004210445,-2251.8609768899
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[141],668,10,0.0361168896,6,-1479.5041300358,-1442.7667253786
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[142],549,12,0.098942976,9,-1541.4616666814,3180.2102586339
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[143],655,10,0.035414016,7,-2002.9599630648,850.34923039741
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[144],591,12,0.106512384,7,3394.6972287762,-2151.0194624651
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[145],651,11,0.063995904,9,-1097.5377584503,-2444.1978451265
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[146],558,12,0.100564992,8,-4014.159795345,-1359.5326196928
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[147],594,12,0.107053056,5,-3368.8218323324,2125.9020172644
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[148],595,12,0.10723328,7,3701.894118496,-1007.4308990252
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[149],611,11,0.060063744,13,2875.8633253851,927.51231284488
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[150],605,11,0.05947392,13,-2815.2001881455,-796.12492937126
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[151],565,12,0.10182656,14,3570.4512410934,-583.97896054277
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[152],667,10,0.0360628224,9,2003.4482246808,370.70904541722
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[153],538,12,0.096960512,13,-3873.3492173318,714.15189850106
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[154],610,11,0.05996544,9,1371.9026421983,-2244.0309553292
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[155],577,12,0.103989248,4,1036.4963675844,3335.3057577078
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[156],561,12,0.101105664,5,-1289.4815891089,3212.431967871
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[157],553,12,0.099663872,2,3878.9900117052,-865.11741097342
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[158],629,11,0.061833216,5,2302.32730244,-1238.7534130013
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[159],630,10,0.034062336,9,-1096.3702876975,1611.1522792902
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[160],637,11,0.062619648,2,-1066.2369357685,-2983.5126400816
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[161],654,11,0.064290816,7,2217.302479778,-1517.1836262742
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[162],590,12,0.10633216,2,3226.4504887217,884.08749458799
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[163],534,12,0.096239616,11,1831.5282685068,2945.4888570405
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[164],562,12,0.101285888,2,3334.8869389404,1282.5109615368
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[165],561,12,0.101105664,12,-566.34027260016,3526.5118906701
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[166],657,10,0.0355221504,12,1193.2032898317,-2025.1546303984
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[167],534,12,0.096239616,2,-1937.2800444833,2954.6675086663
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[168],596,11,0.058589184,10,-2544.5744543629,-1059.2689408964
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[169],570,12,0.10272768,7,-140.25434039636,-3530.0261709963
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[170],665,11,0.06537216,8,2145.2765815251,1698.5438280192
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[171],710,7,0.0068549485714286,8,-334.91467809494,358.67616129855
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[172],554,12,0.099844096,2,-4118.8729383677,-935.14266257123
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[173],728,8,0.012300288,13,-642.42035571803,859.21478211654
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[174],675,9,0.0202752,10,-218.61269336469,1623.8092217028
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[175],564,12,0.101646336,8,-484.51163019358,3326.4368574894
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[176],611,11,0.060063744,10,733.4271595493,-2327.9585495537
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[177],573,12,0.103268352,11,-905.77643007164,-3774.5944952239
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[178],558,12,0.100564992,12,-1465.8531485379,3654.0652388442
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[179],573,12,0.103268352,9,3667.9979236962,1227.0366650507
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[180],568,12,0.102367232,9,3290.6059429007,2019.1014361989
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[181],644,11,0.063307776,12,-1456.0451306621,2603.3584730238
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[182],567,12,0.102187008,9,-340.94952632434,3759.7159024427
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[183],569,12,0.102547456,3,-930.12898520688,-3092.298409743
